,country,year,parent_company,empty,hdpe,ldpe,o,pet,pp,ps,pvc,grand_total,num_events,volunteers,easy,medium,hard,unbranded,branded
11904,Nigeria,2020,Niger_Biscuit_Co._Ltd,0,0,20,0,0,0,0,0,20,18,2099,0,0,20,0,20
11905,Nigeria,2020,Niger_Biscuits_Co.,0,0,89,0,0,0,0,0,89,18,2099,0,0,89,0,89
11906,Nigeria,2020,Niger_Biscuits_Co._Ltd,0,0,45,0,0,0,0,0,45,18,2099,0,0,45,0,45
11907,Nigeria,2020,Niger_Food_Ltd,0,0,6,0,0,0,0,0,6,18,2099,0,0,6,0,6
11908,Nigeria,2020,Nigeria_Bottled_Company,0,0,0,0,3,0,0,0,3,18,2099,3,0,0,0,3
11909,Nigeria,2020,Nigeria_Breweries,0,0,0,0,1,0,0,0,1,18,2099,1,0,0,0,1
11910,Nigeria,2020,Nigeria_Breweries_Plc,0,0,0,0,3,0,0,0,3,18,2099,3,0,0,0,3
11911,Nigeria,2020,Nigeria_Distilleries_Ltd,0,0,0,2,0,0,0,0,2,18,2099,0,2,0,0,2
11912,Nigeria,2020,Nigerian_Breweries,0,0,0,0,44,0,0,0,44,18,2099,44,0,0,0,44
11913,Nigeria,2020,Nigerian_Breweries_Plc,0,0,0,0,9,0,0,0,9,18,2099,9,0,0,0,9
11914,Nigeria,2020,Nigerian_Breweries_PLCÂ ,0,2,0,0,39,0,0,0,41,18,2099,41,0,0,0,41
11915,Nigeria,2020,Niklay's_Conventionary,0,0,1,0,0,0,0,0,1,18,2099,0,0,1,0,1
11916,Nigeria,2020,Nutri_Food_and_Beverages,0,0,0,0,2,0,0,0,2,18,2099,2,0,0,0,2
11917,Nigeria,2020,Oando_Marketing_PLC,0,4,0,0,0,0,0,0,4,18,2099,4,0,0,0,4
11918,Nigeria,2020,OK_Food,0,0,133,29,0,0,0,0,162,18,2099,0,29,133,0,162
11919,Nigeria,2020,Ok_Food_Ltd,0,0,2,0,0,0,0,0,2,18,2099,0,0,2,0,2
11920,Nigeria,2020,Ok_Foods,0,0,101,0,0,0,0,0,101,18,2099,0,0,101,0,101
11921,Nigeria,2020,"Ok_Foods,_Inc.",0,0,0,39,0,0,0,0,39,18,2099,0,39,0,0,39
11922,Nigeria,2020,Ok_Sweet,0,0,6,0,0,0,0,0,6,18,2099,0,0,6,0,6
11923,Nigeria,2020,Okey_Nwa_Worldwide_Ltd,0,0,0,0,3,0,0,0,3,18,2099,3,0,0,0,3
11924,Nigeria,2020,Olam_Agro_India_Ltd,0,0,16,0,0,0,0,0,16,18,2099,0,0,16,0,16
11925,Nigeria,2020,Olam_international,0,0,0,0,7,0,0,0,7,18,2099,7,0,0,0,7
11926,Nigeria,2020,Orange_Group_Nig._Ltd,0,1,0,0,0,0,0,0,1,18,2099,1,0,0,0,1
11927,Nigeria,2020,Over_Flow_Concept,0,0,0,0,6,0,0,0,6,18,2099,6,0,0,0,6
11928,Nigeria,2020,OWK_Global_Nig._Ltd,0,0,78,0,0,0,0,0,78,18,2099,0,0,78,0,78
11929,Nigeria,2020,"Oxford_Industries,_Inc.",0,0,49,0,0,0,0,0,49,18,2099,0,0,49,0,49
11930,Nigeria,2020,Oyoyo_Petroleum_Resources_Ltd,0,1,0,0,0,0,0,0,1,18,2099,1,0,0,0,1
11931,Nigeria,2020,Ozarka_Premium_Water_Ltd,0,0,57,0,0,0,0,0,57,18,2099,0,0,57,0,57
11932,Nigeria,2020,Ozone_foods_and_Beverage,0,1,0,0,0,0,0,0,1,18,2099,1,0,0,0,1
11933,Nigeria,2020,P1-Paddy_Food,0,0,9,0,0,0,0,0,9,18,2099,0,0,9,0,9
11934,Nigeria,2020,P1-Paddy_Foods,0,0,44,0,0,0,0,0,44,18,2099,0,0,44,0,44
11935,Nigeria,2020,Palm_Sessence_Industry_Ltd,0,0,388,0,0,0,0,0,388,18,2099,0,0,388,0,388
11936,Nigeria,2020,Paracete_Int._Ltd,0,0,0,0,3,0,0,0,3,18,2099,3,0,0,0,3
11937,Nigeria,2020,Paraclete_International,0,0,0,0,7,0,0,0,7,18,2099,7,0,0,0,7
11938,Nigeria,2020,Paraclete_Later_Ltd,0,0,0,0,2,0,0,0,2,18,2099,2,0,0,0,2
11939,Nigeria,2020,Paractate_Internatinal_Ltd,0,1,0,0,1,0,0,0,2,18,2099,2,0,0,0,2
11940,Nigeria,2020,Paractate_International_ltd,0,0,0,0,57,0,0,0,57,18,2099,57,0,0,0,57
11941,Nigeria,2020,Paractreta_International_Ltd,0,0,0,0,7,0,0,0,7,18,2099,7,0,0,0,7
11942,Nigeria,2020,Paradise_Food,0,0,46,0,0,0,0,0,46,18,2099,0,0,46,0,46
11943,Nigeria,2020,Patamont_Trading_Indust._Ltd,0,0,0,0,4,0,0,0,4,18,2099,4,0,0,0,4
11944,Nigeria,2020,Pear_Ltd,0,0,3,0,0,0,0,0,3,18,2099,0,0,3,0,3
11945,Nigeria,2020,Pepsico,0,195,163,0,1657,159,0,0,2174,18,2099,2011,0,163,0,2174
11946,Nigeria,2020,Perfetti_Van_Melle,0,0,213,0,0,0,0,0,213,18,2099,0,0,213,0,213
11947,Nigeria,2020,Pharamaceutical_Nig._Ltd,0,0,0,0,1,0,0,0,1,18,2099,1,0,0,0,1
11948,Nigeria,2020,Philip's_Industry_Nig_Ltd,0,0,5,0,0,0,0,0,5,18,2099,0,0,5,0,5
11949,Nigeria,2020,PI_Parades_Food_Nig._Ltd,0,0,27,0,0,0,0,0,27,18,2099,0,0,27,0,27
11950,Nigeria,2020,Picked_Promasidor,0,0,11,0,0,0,0,0,11,18,2099,0,0,11,0,11
11951,Nigeria,2020,Pillar_of_God_Bakery,0,0,4,0,0,0,0,0,4,18,2099,0,0,4,0,4
11952,Nigeria,2020,Portico_Best_Intn'l_Ltd,0,1,0,0,0,0,0,0,1,18,2099,1,0,0,0,1
11953,Nigeria,2020,Power_Oil_Nv,0,0,5,0,7,0,0,0,12,18,2099,7,0,5,0,12
11954,Nigeria,2020,Pre-Favour_Ind._Ltd,0,0,6,0,0,0,0,0,6,18,2099,0,0,6,0,6
11955,Nigeria,2020,Primera_Food_Nigeria_Ltd,0,0,9,0,0,0,0,0,9,18,2099,0,0,9,0,9
11956,Nigeria,2020,Procter_&_Gamble,0,0,13,237,152,0,0,0,402,18,2099,152,237,13,0,402
11957,Nigeria,2020,Promasidor,0,0,17,0,0,0,0,0,17,18,2099,0,0,17,0,17
11958,Nigeria,2020,Promasidor Nigeria Limited,0,0,0,1,0,0,0,0,1,18,2099,0,1,0,0,1
11959,Nigeria,2020,Promassidor,0,0,22,0,0,0,0,0,22,18,2099,0,0,22,0,22
11960,Nigeria,2020,Pt_Salm_Roomas,0,0,2,0,0,0,0,0,2,18,2099,0,0,2,0,2
11961,Nigeria,2020,Pure_Floor_Mill,0,0,9,0,0,0,0,0,9,18,2099,0,0,9,0,9
11962,Nigeria,2020,Pure_Floor_Mills_Ltd,0,0,15,0,0,0,0,0,15,18,2099,0,0,15,0,15
11963,Nigeria,2020,Pure_Floors_Mills_Ltd,0,0,2,0,0,0,0,0,2,18,2099,0,0,2,0,2
11964,Nigeria,2020,PZ_Cusson_Nig_PLC,0,0,8,0,0,0,0,0,8,18,2099,0,0,8,0,8
11965,Nigeria,2020,PZ_Cussons_Nig._Plc,0,1,0,0,0,0,0,0,1,18,2099,1,0,0,0,1
11966,Nigeria,2020,PZ_Wilmar_and_Food_Ltd,0,3,0,0,1,0,0,0,4,18,2099,4,0,0,0,4
11967,Nigeria,2020,R-Z_Widmar_Food_Ltd,0,0,2,0,0,0,0,0,2,18,2099,0,0,2,0,2
11968,Nigeria,2020,Rapido_Food_Ventures,0,0,20,0,0,0,0,0,20,18,2099,0,0,20,0,20
11969,Nigeria,2020,Reckitt_Benckiser,0,0,0,0,1,0,0,0,1,18,2099,1,0,0,0,1
11970,Nigeria,2020,Reform_QI_Company_Nigeria,0,0,236,0,0,0,0,0,236,18,2099,0,0,236,0,236
11971,Nigeria,2020,Revia_Woods,0,0,0,0,1,0,0,0,1,18,2099,1,0,0,0,1
11972,Nigeria,2020,Ribena_Sundry_Limited,0,0,0,0,2,0,0,0,2,18,2099,2,0,0,0,2
11973,Nigeria,2020,Rite_Food_Ltd,0,2,0,0,0,0,0,0,2,18,2099,2,0,0,0,2
11974,Nigeria,2020,Rite_Foods_Limited,0,40,323,0,1221,112,7,0,1703,18,2099,1373,7,323,0,1703
11975,Nigeria,2020,RMS_Consumers_Products,0,0,2,0,0,0,0,0,2,18,2099,0,0,2,0,2
11976,Nigeria,2020,Royal_Crown,0,0,0,0,368,0,0,0,368,18,2099,368,0,0,0,368
11977,Nigeria,2020,Royal_Salt_Ltd,0,0,12,0,0,0,0,0,12,18,2099,0,0,12,0,12
11978,Nigeria,2020,Sachibe_Nig._Ltd,0,0,0,0,12,13,0,0,25,18,2099,25,0,0,0,25
11979,Nigeria,2020,San_Pharmaceutical_Industries,0,3,0,0,0,0,0,0,3,18,2099,3,0,0,0,3
11980,Nigeria,2020,Sana_Group,0,0,0,1,0,0,0,0,1,18,2099,0,1,0,0,1
11981,Nigeria,2020,SANP_LIFECARA,0,0,0,0,3,0,0,0,3,18,2099,3,0,0,0,3
11982,Nigeria,2020,Sans_Lifescre_Ltd,0,0,0,0,1,0,0,0,1,18,2099,1,0,0,0,1
11983,Nigeria,2020,Santa_Bakery,0,0,37,0,0,0,0,0,37,18,2099,0,0,37,0,37
11984,Nigeria,2020,Savanna_Food_Ltd,0,1,0,0,0,0,0,0,1,18,2099,1,0,0,0,1
11985,Nigeria,2020,Seahorse_Lubricant_Industries_Ltd,0,1,0,0,0,0,0,0,1,18,2099,1,0,0,0,1
11986,Nigeria,2020,Seakam_Global_Resources_Ltd,0,0,0,0,2,0,0,0,2,18,2099,2,0,0,0,2
11987,Nigeria,2020,Shantou_Quailey_Food,0,0,17,0,0,0,0,0,17,18,2099,0,0,17,0,17
11988,Nigeria,2020,Shower_food_and_beverage,0,0,0,0,1,0,0,0,1,18,2099,1,0,0,0,1
11989,Nigeria,2020,Sima_Global_Venture,0,0,241,0,0,0,0,0,241,18,2099,0,0,241,0,241
11990,Nigeria,2020,Sonia_Food_Nig_Ltd,0,0,1,0,0,0,0,0,1,18,2099,0,0,1,0,1
11991,Nigeria,2020,Sonia_Foods_Industries_Limited,0,0,1,0,0,0,0,0,1,18,2099,0,0,1,0,1
11992,Nigeria,2020,Stellar_Beverage_Ltd,0,20,0,0,0,0,0,0,20,18,2099,20,0,0,0,20
11993,Nigeria,2020,Stellar_Beverages_Ltd,0,0,9,0,0,0,0,0,9,18,2099,0,0,9,0,9
11994,Nigeria,2020,Steller_Beverages_Limited,0,3,0,0,0,0,0,0,3,18,2099,3,0,0,0,3
11995,Nigeria,2020,Strawberry_&_Cream,0,0,3,0,0,0,0,0,3,18,2099,0,0,3,0,3
11996,Nigeria,2020,Street_Nnadi_Global,0,0,3,0,0,0,0,0,3,18,2099,0,0,3,0,3
11997,Nigeria,2020,Stuffn_More_Ltd,0,0,0,0,2,0,0,0,2,18,2099,2,0,0,0,2
11998,Nigeria,2020,SU_Okechukwu_Nigeria_Ltd,0,0,366,0,0,0,0,0,366,18,2099,0,0,366,0,366
11999,Nigeria,2020,Sunlight_Resources,0,0,6,0,0,0,0,0,6,18,2099,0,0,6,0,6
12000,Nigeria,2020,Sunlight_Resources_Ltd,0,0,13,0,0,0,0,0,13,18,2099,0,0,13,0,13
12001,Nigeria,2020,Suntory,0,0,0,6,17,0,0,0,23,18,2099,17,6,0,0,23
12002,Nigeria,2020,Tabe_Food,0,0,139,0,0,0,0,0,139,18,2099,0,0,139,0,139
12003,Nigeria,2020,Tanzania_Breweries_Limited,0,0,0,0,12,0,0,0,12,18,2099,12,0,0,0,12
12004,Nigeria,2020,Taya_Gidi_San,0,0,5,0,0,0,0,0,5,18,2099,0,0,5,0,5
12005,Nigeria,2020,Tennyson_Way_Nig._Ltd,0,0,0,0,2,0,0,0,2,18,2099,2,0,0,0,2
12006,Nigeria,2020,Tese_Foods_Ltd,0,0,2,0,0,0,0,0,2,18,2099,0,0,2,0,2
12007,Nigeria,2020,The_Coca-Cola_Company,0,617,349,0,2847,255,0,0,4068,18,2099,3719,0,349,0,4068
12008,Nigeria,2020,The_NigerianÂ¬â€ BottlingÂ¬â€ Company_Limited_(NBC)Â¬â€ ,0,60,121,0,248,128,0,0,557,18,2099,436,0,121,0,557
12009,Nigeria,2020,Tiger_Food_Ltd,0,0,1,0,0,0,0,0,1,18,2099,0,0,1,0,1
12010,Nigeria,2020,Tobe_Venture,0,0,48,0,0,0,0,0,48,18,2099,0,0,48,0,48
12011,Nigeria,2020,Tochi_Bakery,0,0,3,0,0,0,0,0,3,18,2099,0,0,3,0,3
12012,Nigeria,2020,Tolaram_Group,0,0,0,0,0,1,0,0,1,18,2099,1,0,0,0,1
12013,Nigeria,2020,Top_life_food_and_beverage,0,0,0,0,2,0,0,0,2,18,2099,2,0,0,0,2
12014,Nigeria,2020,Top_Star_Industries_Nig._Ltd,0,0,3,0,0,0,0,0,3,18,2099,0,0,3,0,3
12015,Nigeria,2020,Tripple_E_ltd,0,0,0,0,1,0,0,0,1,18,2099,1,0,0,0,1
12016,Nigeria,2020,Tummy_Tummy,0,0,0,0,3,0,0,0,3,18,2099,3,0,0,0,3
12017,Nigeria,2020,Tummy-Tummy,0,2,0,0,27,0,0,0,29,18,2099,29,0,0,0,29
12018,Nigeria,2020,Uac_Foods_Limited,0,0,294,0,0,0,0,0,294,18,2099,0,0,294,0,294
12019,Nigeria,2020,Ubereness_Nig._Ltd,0,0,11,0,0,0,0,0,11,18,2099,0,0,11,0,11
12020,Nigeria,2020,Uchemac,0,0,0,0,2,0,0,0,2,18,2099,2,0,0,0,2
12021,Nigeria,2020,UcheMec_International_Company,0,0,0,0,9,0,0,0,9,18,2099,9,0,0,0,9
12022,Nigeria,2020,UcheMec_International_Company_Ltd,0,0,0,0,5,0,0,0,5,18,2099,5,0,0,0,5
12023,Nigeria,2020,UcheMec_International_Company_Ltd.,0,0,0,0,54,0,0,0,54,18,2099,54,0,0,0,54
12024,Nigeria,2020,Ukoromi_and_Sons_Nig_Ltd,0,0,0,0,1,0,0,0,1,18,2099,1,0,0,0,1
12025,Nigeria,2020,Umuroie_and_Sons_Ltd,0,0,0,0,4,0,0,0,4,18,2099,4,0,0,0,4
12026,Nigeria,2020,Unbranded,0,3209,1387,4199,658,803,962,1,11219,18,2099,4670,5162,1387,11219,0
12027,Nigeria,2020,Unilever,1,1,84,120,0,2,0,0,208,18,2099,3,120,84,0,208
12028,Nigeria,2020,Uzochukwu_Amaka_Umudim,0,0,1,0,0,0,0,0,1,18,2099,0,0,1,0,1
12029,Nigeria,2020,Veatine_Innocentia,0,0,0,0,1,0,0,0,1,18,2099,1,0,0,0,1
12030,Nigeria,2020,Verumona,0,0,0,0,2,0,0,0,2,18,2099,2,0,0,0,2
12031,Nigeria,2020,Viezus_Venture,0,0,0,0,1,0,0,0,1,18,2099,1,0,0,0,1
12032,Nigeria,2020,Viju_Industrial_Nig._Litd,0,0,0,0,3,0,0,0,3,18,2099,3,0,0,0,3
12033,Nigeria,2020,Viju_Industries,0,0,0,0,6,0,0,0,6,18,2099,6,0,0,0,6
12034,Nigeria,2020,Viju_Industries_Nig._Ltd,0,0,0,0,4,0,0,0,4,18,2099,4,0,0,0,4
12035,Nigeria,2020,Viju_Industries_Nigeria_Limited,0,0,0,0,85,0,0,0,85,18,2099,85,0,0,0,85
12036,Nigeria,2020,Viju_Nig._Ltd,0,6,0,0,0,1,0,0,7,18,2099,7,0,0,0,7
12037,Nigeria,2020,VijuÂ¬â€ Industries_Nigeria_Limited,0,0,0,23,5,3,0,0,31,18,2099,8,23,0,0,31
12038,Nigeria,2020,Vino_Gano_Wine_Company,0,0,0,0,11,0,0,0,11,18,2099,11,0,0,0,11
12039,Nigeria,2020,Vio_Water_Close,0,0,0,0,1,0,0,0,1,18,2099,1,0,0,0,1
12040,Nigeria,2020,Virony_Nigeria_Ltd,0,0,2,0,0,0,0,0,2,18,2099,0,0,2,0,2
12041,Nigeria,2020,Vital_Product_PLC,0,0,1,0,0,0,0,0,1,18,2099,0,0,1,0,1
12042,Nigeria,2020,Vital_Products_PLC,0,0,4,0,0,0,0,0,4,18,2099,0,0,4,0,4
12043,Nigeria,2020,Vriis_Venture,0,0,48,0,0,0,0,0,48,18,2099,0,0,48,0,48
12044,Nigeria,2020,VRIIS_Ventures,0,0,0,0,2,0,0,0,2,18,2099,2,0,0,0,2
12045,Nigeria,2020,Westside_Distillers,0,0,0,0,4,0,0,0,4,18,2099,4,0,0,0,4
12046,Nigeria,2020,Wipro_Manufacturing_Services,0,1,0,0,0,0,0,0,1,18,2099,1,0,0,0,1
12047,Nigeria,2020,World_Class_Resources_Ltd,0,0,0,14,0,0,0,0,14,18,2099,0,14,0,0,14
12048,Nigeria,2020,Yale_Foods_Limited,0,0,261,71,0,0,0,0,332,18,2099,0,71,261,0,332
12049,Nigeria,2020,Zamdob_Inc_Ltd,0,0,0,0,1,0,0,0,1,18,2099,1,0,0,0,1
12050,Nigeria,2020,Zandab_International_LTd,0,0,0,0,1,0,0,0,1,18,2099,1,0,0,0,1
12051,Nigeria,2020,Zion_Industry_Nig._Ltd,0,0,0,0,6,0,0,0,6,18,2099,6,0,0,0,6
12052,Nigeria,2020,Zubee_International_Co.,0,0,8,0,0,0,0,0,8,18,2099,0,0,8,0,8
12053,Peru,2020,nan,0,13,62,224,54,92,32,1,478,2,45,159,257,62,0,478
12054,Peru,2020,3M,0,0,1,3,0,0,0,0,4,2,45,0,3,1,0,4
12055,Peru,2020,Aji_Frozen_Usa_Corporation,0,0,0,1,0,0,0,0,1,2,45,0,1,0,0,1
12056,Peru,2020,Bimbo,0,0,4,0,0,0,0,0,4,2,45,0,0,4,0,4
12057,Peru,2020,Colgate-Palmolive,0,0,0,3,1,1,0,0,5,2,45,2,3,0,0,5
12058,Peru,2020,Conagra,0,0,0,1,0,0,0,0,1,2,45,0,1,0,0,1
12059,Peru,2020,General_Mills,0,0,0,3,0,0,0,0,3,2,45,0,3,0,0,3
12060,Peru,2020,Johnson_&_Johnson,0,0,0,0,1,0,0,0,1,2,45,1,0,0,0,1
12061,Peru,2020,Keurig_Dr._Pepper,0,0,0,0,1,1,0,0,2,2,45,2,0,0,0,2
12062,Peru,2020,L'Oreal,0,0,0,2,0,0,0,0,2,2,45,0,2,0,0,2
12063,Peru,2020,"Mars,_Incorporated",0,1,0,1,0,0,0,0,2,2,45,1,1,0,0,2
12064,Peru,2020,Metro,0,0,1,1,0,0,0,0,2,2,45,0,1,1,0,2
12065,Peru,2020,Mondelez_International,0,0,0,14,0,0,0,0,14,2,45,0,14,0,0,14
12066,Peru,2020,Nestle,0,0,0,14,0,1,0,0,15,2,45,1,14,0,0,15
12067,Peru,2020,Pepsico,0,0,0,3,2,1,0,0,6,2,45,3,3,0,0,6
12068,Peru,2020,Procter_&_Gamble,0,1,0,0,1,0,0,0,2,2,45,2,0,0,0,2
12069,Peru,2020,Reckitt_Benckiser,0,1,0,0,0,0,0,0,1,2,45,1,0,0,0,1
12070,Peru,2020,The_Clorox_Group,0,4,0,0,0,0,0,0,4,2,45,4,0,0,0,4
12071,Peru,2020,The_Coca-Cola_Company,0,0,0,1,7,1,0,0,9,2,45,8,1,0,0,9
12072,Peru,2020,Unbranded,0,3,28,18,14,10,5,0,78,2,45,27,23,28,78,0
12073,Peru,2020,Unilever,0,3,0,0,0,1,0,0,4,2,45,4,0,0,0,4
12074,Peru,2020,Universal_Robina_Corporation,0,0,1,0,0,0,0,0,1,2,45,0,0,1,0,1
12075,Peru,2020,"Yum!_Brands,_Inc.",0,0,0,0,0,1,0,0,1,2,45,1,0,0,0,1
12076,Philippines,2020,nan,80,66,20,1256,266,5467,22,113,7290,17,915,5799,1391,20,0,7290
12077,Philippines,2020,3M,0,0,0,0,0,1,0,0,1,17,915,1,0,0,0,1
12078,Philippines,2020,Absolute_Manufacturing,0,0,0,0,7,0,0,0,7,17,915,7,0,0,0,7
12079,Philippines,2020,ACS_Manufacturing,0,0,0,0,0,1,0,0,1,17,915,1,0,0,0,1
12080,Philippines,2020,Acs_Manufacturing_Corporation,0,0,0,3,0,3,0,0,6,17,915,3,3,0,0,6
12081,Philippines,2020,Aji_Frozen_Usa_Corporation,0,0,0,19,0,193,0,0,212,17,915,193,19,0,0,212
12082,Philippines,2020,Ajinomoto,0,0,0,0,0,214,0,0,214,17,915,214,0,0,0,214
12083,Philippines,2020,Alaska_Corporation,0,0,0,0,0,212,0,0,212,17,915,212,0,0,0,212
12084,Philippines,2020,Alenter_Food_Inc,0,0,0,52,0,42,0,0,94,17,915,42,52,0,0,94
12085,Philippines,2020,Alliance_Global_Group,0,0,0,2,0,0,0,0,2,17,915,0,2,0,0,2
12086,Philippines,2020,American_Bread,0,0,0,0,0,25,0,0,25,17,915,25,0,0,0,25
12087,Philippines,2020,Annie_Candy_Manufacturing,0,0,0,0,0,45,0,0,45,17,915,45,0,0,0,45
12088,Philippines,2020,Asia_Brewery_Inc,0,0,0,0,2,0,0,0,2,17,915,2,0,0,0,2
12089,Philippines,2020,Avon,0,0,0,0,1,0,0,0,1,17,915,1,0,0,0,1
12090,Philippines,2020,Best_Tiwi_Food_Product,0,0,0,0,0,116,0,0,116,17,915,116,0,0,0,116
12091,Philippines,2020,Big_E_Food_Corp,0,0,0,0,0,90,0,0,90,17,915,90,0,0,0,90
12092,Philippines,2020,"Candy_Line_Food_Manufacturing,_Corporation",0,0,0,0,0,3,0,0,3,17,915,3,0,0,0,3
12093,Philippines,2020,Candy_Makers_Inc.,0,0,0,40,0,18,0,0,58,17,915,18,40,0,0,58
12094,Philippines,2020,Care_Product,0,0,0,0,0,6,0,0,6,17,915,6,0,0,0,6
12095,Philippines,2020,"Century_Pacific_Food,_Inc.",0,0,0,15,0,263,0,0,278,17,915,263,15,0,0,278
12096,Philippines,2020,Colgate-Palmolive,0,9,0,21,0,5550,0,0,5580,17,915,5559,21,0,0,5580
12097,Philippines,2020,"Columbia_International_Food_Products,_Inc",0,0,0,0,0,134,0,0,134,17,915,134,0,0,0,134
12098,Philippines,2020,Comfoods_Commonwealth_Food_Inc.,0,0,0,0,0,6,0,0,6,17,915,6,0,0,0,6
12099,Philippines,2020,Conagra,0,0,0,0,0,3,0,0,3,17,915,3,0,0,0,3
12100,Philippines,2020,Cosmetique_Asia,0,0,0,0,0,5,0,0,5,17,915,5,0,0,0,5
12101,Philippines,2020,"Davies_Paints_Philippines,_Inc.",0,0,0,0,3,0,0,0,3,17,915,3,0,0,0,3
12102,Philippines,2020,Del_Monte_Pacific_Limited,0,0,0,1,0,14,0,0,15,17,915,14,1,0,0,15
12103,Philippines,2020,Delfi_Foods,0,0,1,0,0,3,0,0,4,17,915,3,0,1,0,4
12104,Philippines,2020,DNB_Pvt_Ltd.,0,0,0,0,1,0,0,0,1,17,915,1,0,0,0,1
12105,Philippines,2020,Dole_Food_Company,0,0,0,3,0,0,0,0,3,17,915,0,3,0,0,3
12106,Philippines,2020,Frabelle_Foods,0,0,0,0,1,0,0,0,1,17,915,1,0,0,0,1
12107,Philippines,2020,Fry_&_Pop_Food,0,0,0,12,0,42,0,0,54,17,915,42,12,0,0,54
12108,Philippines,2020,Gardenia_Bakeries,0,0,1,0,0,0,0,0,1,17,915,0,0,1,0,1
12109,Philippines,2020,Glaxosmithkline,0,0,0,0,2,0,0,0,2,17,915,2,0,0,0,2
12110,Philippines,2020,Green_Cross_Inc,0,1,0,0,0,0,0,0,1,17,915,1,0,0,0,1
12111,Philippines,2020,Harvey_Philippines,0,0,0,0,0,1,0,0,1,17,915,1,0,0,0,1
12112,Philippines,2020,Haw_Haw,0,0,0,0,0,14,0,0,14,17,915,14,0,0,0,14
12113,Philippines,2020,Highland_Biscuit_Inc.,0,0,0,0,0,12,0,0,12,17,915,12,0,0,0,12
12114,Philippines,2020,Ifp,0,0,0,0,0,80,0,0,80,17,915,80,0,0,0,80
12115,Philippines,2020,Ifp_Manufacturing_Corporation,0,0,0,0,0,120,0,0,120,17,915,120,0,0,0,120
12116,Philippines,2020,Imperial_Brands,0,0,0,8,0,3,0,0,11,17,915,3,8,0,0,11
12117,Philippines,2020,International_Pharmaceuticals_Incorporate,0,0,0,0,1,0,0,0,1,17,915,1,0,0,0,1
12118,Philippines,2020,International_Pharmaceuticals_Incorporated,0,0,0,1,0,26,0,0,27,17,915,26,1,0,0,27
12119,Philippines,2020,Itc,0,0,1,2,0,63,0,0,66,17,915,63,2,1,0,66
12120,Philippines,2020,Izummi_Snacks_Industries_Corporation,0,0,0,7,0,30,0,0,37,17,915,30,7,0,0,37
12121,Philippines,2020,Jbc_Food_Corporation,0,0,1,52,0,609,0,0,662,17,915,609,52,1,0,662
12122,Philippines,2020,Johnson_&_Johnson,0,1,0,0,0,4,0,0,5,17,915,5,0,0,0,5
12123,Philippines,2020,Jollibee_Food_Corporation,0,0,18,0,0,0,0,0,18,17,915,0,0,18,0,18
12124,Philippines,2020,Js_Unitrade,0,0,0,0,0,1,0,0,1,17,915,1,0,0,0,1
12125,Philippines,2020,Jt,0,0,0,0,0,11,8,0,19,17,915,11,8,0,0,19
12126,Philippines,2020,Keiko_Foods,0,0,0,0,0,22,0,0,22,17,915,22,0,0,0,22
12127,Philippines,2020,Kellogg_Company,0,0,2,0,0,10,0,0,12,17,915,10,0,2,0,12
12128,Philippines,2020,Keurig_Dr._Pepper,0,0,0,0,5,0,0,0,5,17,915,5,0,0,0,5
12129,Philippines,2020,Kraft_Heinz,0,0,0,0,0,3,0,0,3,17,915,3,0,0,0,3
12130,Philippines,2020,Kraft_Heinz_Company,0,0,0,0,0,1,0,0,1,17,915,1,0,0,0,1
12131,Philippines,2020,Ksk_Food_Products,0,0,0,0,0,5,0,0,5,17,915,5,0,0,0,5
12132,Philippines,2020,Lemon_Square,0,0,0,45,0,45,0,0,90,17,915,45,45,0,0,90
12133,Philippines,2020,Leslie_Corp,0,0,0,0,0,117,0,0,117,17,915,117,0,0,0,117
12134,Philippines,2020,Ligo_Sardines_and_Mackerel,0,0,0,1,0,0,0,0,1,17,915,0,1,0,0,1
12135,Philippines,2020,Liwayway_Holdings_Company_Limited,0,0,50,124,0,848,0,0,1022,17,915,848,124,50,0,1022
12136,Philippines,2020,"Lt_Group,_Inc.",0,0,0,0,2,0,0,0,2,17,915,2,0,0,0,2
12137,Philippines,2020,LTH_Food,0,0,0,2,0,0,0,0,2,17,915,0,2,0,0,2
12138,Philippines,2020,Maggi,0,0,2,4,0,103,0,0,109,17,915,103,4,2,0,109
12139,Philippines,2020,Magnolia,0,0,0,0,0,2,0,0,2,17,915,2,0,0,0,2
12140,Philippines,2020,Mama_Sita'S_Holding_Company,0,0,0,0,0,1,0,0,1,17,915,1,0,0,0,1
12141,Philippines,2020,Mark_Wilson_Food,0,0,0,0,0,37,0,0,37,17,915,37,0,0,0,37
12142,Philippines,2020,"Mars,_Incorporated",0,0,2,0,0,23,0,0,25,17,915,23,0,2,0,25
12143,Philippines,2020,Max,0,0,0,0,0,13,0,0,13,17,915,13,0,0,0,13
12144,Philippines,2020,Mayora_Indah,0,0,1,41,1,3826,0,0,3869,17,915,3827,41,1,0,3869
12145,Philippines,2020,Mcdonald'S_Corporation,3,0,3,1,1,0,0,0,8,17,915,1,1,3,0,8
12146,Philippines,2020,Monde_Nissin_Corporation,0,0,2,63,0,1339,0,16,1420,17,915,1339,79,2,0,1420
12147,Philippines,2020,Mondelez_International,0,0,2,15,0,255,0,0,272,17,915,255,15,2,0,272
12148,Philippines,2020,Multi-Rich,0,0,0,0,0,24,0,0,24,17,915,24,0,0,0,24
